time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
0, 0, 2, 2, 50, 48, 0, 1, 1.0, 0
0, 1, 4, 4, 75, 49, 0, 1, 1.0, 0
0, 2, 6, 6, 83, 73, 1, 1, 1.0, 0
0, 3, 8, 8, 87, 74, 1, 1, 1.0, 0
0, 4, 10, 10, 90, 75, 1, 1, 1.0, 0
0, 5, 12, 12, 91, 76, 1, 1, 1.0, 0
0, 6, 14, 14, 92, 77, 1, 1, 1.0, 0
0, 7, 16, 16, 93, 78, 1, 1, 1.0, 0
1, 8, 18, 18, 94, 79, 1, 1, 1.0, 0
1, 9, 20, 20, 95, 80, 1, 1, 1.0, 0
1, 10, 22, 22, 95, 81, 1, 1, 1.0, 0
1, 11, 24, 24, 95, 82, 1, 1, 1.0, 0
1, 12, 26, 26, 96, 91, 1, 2, 1.0, 0
1, 13, 28, 28, 96, 100, 1, 2, 1.0, 0
1, 14, 30, 30, 96, 103, 1, 2, 1.0, 0
1, 15, 32, 32, 96, 112, 1, 2, 1.0, 0
1, 16, 34, 34, 97, 121, 1, 2, 1.0, 0
2, 17, 36, 36, 97, 124, 1, 2, 1.0, 0
2, 18, 38, 38, 97, 125, 1, 2, 1.0, 0
2, 19, 40, 40, 97, 135, 1, 3, 1.0, 0
2, 20, 42, 42, 97, 136, 1, 3, 1.0, 0
2, 21, 44, 44, 97, 137, 1, 3, 1.0, 0
2, 22, 46, 46, 97, 138, 1, 3, 1.0, 0
2, 23, 48, 48, 97, 147, 1, 3, 1.0, 0
2, 24, 50, 50, 98, 148, 1, 3, 1.0, 0
2, 25, 52, 52, 98, 181, 1, 3, 1.0, 0
2, 26, 54, 54, 98, 201, 1, 4, 1.0, 0
3, 27, 56, 56, 98, 221, 1, 4, 1.0, 0
3, 28, 58, 58, 98, 241, 1, 4, 1.0, 0
3, 29, 60, 60, 98, 275, 1, 5, 1.0, 0
3, 30, 62, 62, 98, 290, 1, 5, 1.0, 0
3, 31, 64, 64, 100, 323, 1, 6, 1.0, 0
